row_id,country_name,water_source,water_tech,status_id,management,pay,installer,install_year,status,source,adm1,adm2,wpdx_id,report_date,country_id,activity_id,data_lnk,orig_lnk,photo_lnk,converted,created,updated,lat_deg,lon_deg,location,count,fecal_coliform_presence,fecal_coliform_value,subjective_quality
51,Nicaragua,,,yes,,,,2008,,El Porvenier,Matagalpa,Dario,wpdx-00000051,01/01/2008 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7016,-86.0612,"(12.7016, -86.0612)",1,,,
52,Nicaragua,,,yes,,,,2008,,El Porvenier,Matagalpa,Dario,wpdx-00000052,01/01/2008 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7013,-86.0584,"(12.7013, -86.0584)",1,,,
53,Nicaragua,,,yes,,,,2010,,El Porvenier,Matagalpa,Dario,wpdx-00000053,01/01/2010 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7557,-86.0566,"(12.7557, -86.0566)",1,,,
54,Nicaragua,,Gravity Flow Water System,yes,,,,2012,,El Porvenier,Managua,San Francisco Libre,wpdx-00000054,01/01/2012 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.7143,-86.0389,"(12.7143, -86.0389)",1,,,
55,Nicaragua,,,yes,,,,2010,,El Porvenier,Matagalpa,Terrabona,wpdx-00000055,01/01/2010 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.7305,-86.021,"(12.7305, -86.021)",1,,,
56,Nicaragua,,,yes,,,,2013,,El Porvenier,,Terrabona,wpdx-00000056,01/01/2013 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.5379,-86.0162,"(12.5379, -86.0162)",1,,,
57,Nicaragua,,,yes,,,,2014,,El Porvenier,,Terrabona,wpdx-00000057,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.5379,-86.0162,"(12.5379, -86.0162)",1,,,
58,Nicaragua,,,yes,,,,2007,,El Porvenier,Matagalpa,Dario,wpdx-00000058,01/01/2007 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.739,-86.0128,"(12.739, -86.0128)",1,,,
59,Nicaragua,,,yes,,,,2012,,El Porvenier,Jinotega,Wiwil??,wpdx-00000059,01/01/2012 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,13.7788,-85.7125,"(13.7788, -85.7125)",1,,,
60,Nicaragua,,,yes,,,,2014,,El Porvenier,,San Lorenzo,wpdx-00000060,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.36,-85.7064,"(12.36, -85.7064)",1,,,
61,Nicaragua,,,yes,,,,2014,,El Porvenier,,San Lorenzo,wpdx-00000061,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.1698,-85.6738,"(12.1698, -85.6738)",1,,,
62,Nicaragua,,,yes,,,,2014,,El Porvenier,,San Lorenzo,wpdx-00000062,01/01/2014 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.1865,-85.6685,"(12.1865, -85.6685)",1,,,
63,Nicaragua,,Gravity Flow Water System,yes,,,,2007,,El Porvenier,Matagalpa,Terrabona,wpdx-00000063,01/01/2007 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.2704,-85.662,"(12.2704, -85.662)",1,,,
64,Nicaragua,,,yes,,,,2008,,El Porvenier,Boaco,San Lorenzo,wpdx-00000064,01/01/2008 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.2704,-85.662,"(12.2704, -85.662)",1,,,
65,Nicaragua,,,yes,,,,2009,,El Porvenier,Boaco,San Lorenzo,wpdx-00000065,01/01/2009 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.2704,-85.662,"(12.2704, -85.662)",1,,,
66,Nicaragua,,,yes,,,,2011,,El Porvenier,Boaco,San Lorenzo,wpdx-00000066,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.2704,-85.662,"(12.2704, -85.662)",1,,,
67,Nicaragua,,,yes,,,,2012,,El Porvenier,Boaco,San Lorenzo,wpdx-00000067,01/01/2012 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,https://www.waterpointdata.org/dataset/resource/fc83ce94-1b98-439f-9af7-9ecf7177d585,,"#data_lnk, #lon_deg, #lat_deg, #country_id",04/08/2016 08:35:49 AM +0000,04/08/2016 08:35:49 AM +0000,12.3394,-85.6503,"(12.3394, -85.6503)",1,,,
68,Nicaragua,,Rehabilitate Well Project,yes,,,,2011,,El Porvenier,Boaco,Camoapa,wpdx-00000068,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.61,-85.2147,"(12.61, -85.2147)",1,,,
69,Nicaragua,,Rehabilitate Water System,yes,,,,2010,,El Porvenier,Jinotega,Wiwilí,wpdx-00000069,01/01/2010 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,13.5525,-85.8253,"(13.5525, -85.8253)",1,,,
70,Nicaragua,,New Community Well Project,yes,,,,2011,,El Porvenier,Jinotega,Wiwilí,wpdx-00000070,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,13.5698,-85.8165,"(13.5698, -85.8165)",1,,,
71,Nicaragua,,Rehabilitate Well Project,yes,,,,2011,,El Porvenier,Jinotega,Wiwilí,wpdx-00000071,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,13.5698,-85.8165,"(13.5698, -85.8165)",1,,,
72,Nicaragua,,New Community Well Project,yes,,,,2011,,El Porvenier,Jinotega,Wiwilí,wpdx-00000072,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,13.7274,-85.7809,"(13.7274, -85.7809)",1,,,
73,Nicaragua,,New Community Well Project,yes,,,,2011,,El Porvenier,Jinotega,Wiwilí,wpdx-00000073,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,13.6602,-85.7791,"(13.6602, -85.7791)",1,,,
74,Nicaragua,,Gravity Flow Water System,yes,,,,2011,,El Porvenier,Jinotega,Wiwilí,wpdx-00000074,01/01/2011 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,13.5782,-85.7446,"(13.5782, -85.7446)",1,,,
75,Nicaragua,,Gravity Flow Water System,yes,,,,2012,,El Porvenier,Jinotega,Wiwilí,wpdx-00000075,01/01/2012 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,13.5782,-85.7446,"(13.5782, -85.7446)",1,,,
76,Nicaragua,,New Community Well Project,yes,,,,1998,,El Porvenier,Boaco,Camoapa,wpdx-00000076,01/01/1998 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.3119,-85.6127,"(12.3119, -85.6127)",1,,,
77,Nicaragua,,Rehabilitate Well Project,yes,,,,1998,,El Porvenier,Boaco,Camoapa,wpdx-00000077,01/01/1998 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.3216,-85.6075,"(12.3216, -85.6075)",1,,,
78,Nicaragua,,Rehabilitate Well Project,yes,,,,2007,,El Porvenier,Boaco,Camoapa,wpdx-00000078,01/01/2007 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.3216,-85.6075,"(12.3216, -85.6075)",1,,,
79,Nicaragua,,Spring Capture,yes,,,,2000,,El Porvenier,Boaco,Camoapa,wpdx-00000079,01/01/2000 12:00:00 AM +0000,NI,,http://www.dropbox.com/s/0f70mln5roxhy29/ProjToDate%20Watsan%2020150330%20water%20only%20for%20GWC-Raw.xls?dl=0,,,"#data_lnk, #lon_deg, #lat_deg, #country_id",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,12.3675,-85.5863,"(12.3675, -85.5863)",1,,,
80,"Tanzania, United Republic of",Spring,Gravity Communal standpipe,yes,,Never pay,Jandu Plumbers,2006,Status:Functional|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000080,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.85645,36.3324,"(-2.85645, 36.3324)",1,,,
81,"Tanzania, United Republic of",Spring,Gravity Communal standpipe,yes,,Never pay,Jandu Plumbers,2006,Status:Functional|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000081,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.85656,36.3324,"(-2.85656, 36.3324)",1,,,
82,"Tanzania, United Republic of",Spring,Gravity Communal standpipe,yes,,Never pay,Jandu Plumbers,2006,Status:Functional|Breakdown Year:2007|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000082,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.86769,36.3383,"(-2.86769, 36.3383)",1,,,
400,Afghanistan,,DUG WELL,yes,,,DACAAR,2001,OK,DACAAR,Khost,Musa Khel,wpdx-00000400,11/16/2006 12:00:00 AM +0000,AF,,http://www.dropbox.com/s/3ns28lb7x8acr4m/DACAAR%20Water%20points%202_raw.xlsx?dl=0,,,"#status_id, #source, #country_id, #data_lnk",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,33.5244,69.7361,"(33.5244, 69.7361)",1,,,
83,"Tanzania, United Republic of",Spring,Gravity Communal standpipe,yes,,Never pay,Jandu Plumbers,2006,Status:Functional|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000083,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.86778,36.3383,"(-2.86778, 36.3383)",1,,,
84,"Tanzania, United Republic of",Spring,Gravity Cattle trough,yes,,Never pay,Jandu Plumbers,2006,Status:Functional|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000084,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.86785,36.3377,"(-2.86785, 36.3377)",1,,,
85,"Tanzania, United Republic of",Spring,Gravity Cattle trough,yes,,Never pay,Jandu Plumbers,2006,Status:Functional|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000085,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.86839,36.338,"(-2.86839, 36.338)",1,,,
86,"Tanzania, United Republic of",Spring,Gravity Communal standpipe,no,,Never pay,Wananchi,2000,Status:Not functional|Breakdown Year:2007|Quantity:Enough|Quality:Not recorded,SNV,Arusha,Longido,wpdx-00000086,01/04/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.87603,36.1815,"(-2.87603, 36.1815)",1,,,
87,"Tanzania, United Republic of",Spring,Gravity Communal standpipe,yes,,Never pay,ELCT,2001,Status:Functional|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000087,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.87673,36.26,"(-2.87673, 36.26)",1,,,
88,"Tanzania, United Republic of",Spring,None Cattle trough,yes,,Never pay,RWE,1984,Status:Functional|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000088,01/04/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.87863,36.1837,"(-2.87863, 36.1837)",1,,,
89,"Tanzania, United Republic of",Spring,Gravity Cattle trough,yes,,Never pay,ELCT,2004,Status:Functional|Quantity:Enough|Quality:Soft,SNV,Arusha,Longido,wpdx-00000089,01/05/2008 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-2.87987,36.2619,"(-2.87987, 36.2619)",1,,,
90,"Tanzania, United Republic of",Machine-drilled borehole,Other Communal standpipe,yes,,Not recorded,Local government,1980,Status:Functional|Quantity:Enough|Quality:Soft,WA,Dodoma,Dodoma Rural,wpdx-00000090,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.49987,35.8378,"(-6.49987, 35.8378)",1,,,
91,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000091,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.49275,35.8337,"(-6.49275, 35.8337)",1,,,
92,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000092,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.49111,35.8324,"(-6.49111, 35.8324)",1,,,
93,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000093,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.44675,35.8653,"(-6.44675, 35.8653)",1,,,
94,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000094,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.43244,35.865,"(-6.43244, 35.865)",1,,,
95,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000095,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.43238,35.8646,"(-6.43238, 35.8646)",1,,,
96,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000096,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.42992,35.8577,"(-6.42992, 35.8577)",1,,,
97,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000097,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.42717,35.8693,"(-6.42717, 35.8693)",1,,,
98,"Tanzania, United Republic of",Machine-drilled borehole,Mono Communal standpipe,no,,Not recorded,Unknown,,Status:Not functional|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000098,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.42277,35.8674,"(-6.42277, 35.8674)",1,,,
99,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000099,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.42257,35.8707,"(-6.42257, 35.8707)",1,,,
100,"Tanzania, United Republic of",Other,Gravity Other,unknown,,Not recorded,Unknown,,Status:Not recorded|Quantity:Not recorded|Quality:Not recorded,WA,Dodoma,Dodoma Rural,wpdx-00000100,08/04/2005 12:00:00 AM +0000,TZ,,http://www.dropbox.com/s/50779gal9v4z4y6/TZ%20waterpointmapping%2016_02_10%20v3_raw.xlsx?dl=0,,,"""#water_tech, #country_id, #data_lnk""",10/23/2015 01:03:07 AM +0000,10/23/2015 01:03:07 AM +0000,-6.41923,35.8658,"(-6.41923, 35.8658)",1,,,
